,category_title,tag,koef
0,ВЭФ,передовые,0.015296367112810707
0,ВЭФ,каким,0.015296367112810707
0,ВЭФ,ирина,0.015296367112810707
0,ВЭФ,вэф,0.015296367112810707
0,ВЭФ,интервью,0.015296367112810707
0,ВЭФ,бова,0.015296367112810707
0,ВЭФ,образовании,0.015296367112810707
0,ВЭФ,людей,0.015296367112810707
0,ВЭФ,цифровой,0.015296367112810707
0,ВЭФ,моделей,0.015296367112810707
0,ВЭФ,цифровых,0.015296367112810707
0,ВЭФ,медиа,0.015296367112810707
0,ВЭФ,информации,0.015296367112810707
0,ВЭФ,как,0.015296367112810707
0,ВЭФ,сми,0.015296367112810707
0,ВЭФ,журналистов,0.015296367112810707
0,ВЭФ,робототехники,0.015296367112810707
0,ВЭФ,робототехника,0.015296367112810707
0,ВЭФ,павел,0.015296367112810707
0,ВЭФ,сорокин,0.015296367112810707
0,ВЭФ,режиме,0.012237093690248566
0,ВЭФ,тестовом,0.012237093690248566
0,ВЭФ,трансляция,0.012237093690248566
0,ВЭФ,ведется,0.012237093690248566
0,ВЭФ,инновации,0.010197578075207138
0,ВЭФ,ближайшее,0.010197578075207138
0,ВЭФ,экономики,0.010197578075207138
0,ВЭФ,государства,0.010197578075207138
0,ВЭФ,цифровые,0.010197578075207138
0,ВЭФ,экономических,0.010197578075207138
0,ВЭФ,фактором,0.010197578075207138
0,ВЭФ,ресурсов,0.010197578075207138
0,ВЭФ,разных,0.010197578075207138
0,ВЭФ,владивостоке,0.010197578075207138
0,ВЭФ,молодежью,0.010197578075207138
0,ВЭФ,наряду,0.010197578075207138
0,ВЭФ,технологиями,0.010197578075207138
0,ВЭФ,улучшение,0.010197578075207138
0,ВЭФ,экономика,0.010197578075207138
0,ВЭФ,показывает,0.0076481835564053535
0,ВЭФ,задачей,0.0076481835564053535
0,ВЭФ,риски,0.0076481835564053535
0,ВЭФ,региональном,0.0076481835564053535
0,ВЭФ,максимизацию,0.0076481835564053535
0,ВЭФ,логикой,0.0076481835564053535
0,ВЭФ,интегрировать,0.0076481835564053535
0,ВЭФ,социокультурных,0.0076481835564053535
0,ВЭФ,единое,0.0076481835564053535
0,ВЭФ,являются,0.0076481835564053535
0,ВЭФ,собственные,0.0076481835564053535
0,ВЭФ,связывающими,0.0076481835564053535
0,ВЭФ,научно-технический,0.0076481835564053535
0,ВЭФ,организаций,0.0076481835564053535
0,ВЭФ,использование,0.0076481835564053535
0,ВЭФ,технологическому,0.0076481835564053535
0,ВЭФ,базы,0.0076481835564053535
0,ВЭФ,азию,0.0076481835564053535
0,ВЭФ,атр,0.0076481835564053535
0,ВЭФ,учреждениями,0.0076481835564053535
0,ВЭФ,уровнях,0.0076481835564053535
0,ВЭФ,общественного,0.0076481835564053535
0,ВЭФ,мире,0.0076481835564053535
0,ВЭФ,уровень,0.0076481835564053535
0,ВЭФ,инновационном,0.0076481835564053535
0,ВЭФ,осознание,0.0076481835564053535
0,ВЭФ,страновом,0.0076481835564053535
0,ВЭФ,всё,0.0076481835564053535
0,ВЭФ,сфере,0.0076481835564053535
0,ВЭФ,глобальном,0.0076481835564053535
0,ВЭФ,страны,0.0076481835564053535
0,ВЭФ,для,0.0076481835564053535
0,ВЭФ,государствами,0.0076481835564053535
0,ВЭФ,особенность,0.0076481835564053535
0,ВЭФ,обеспечить,0.0076481835564053535
0,ВЭФ,государств,0.0076481835564053535
0,ВЭФ,специалистов,0.0076481835564053535
0,ВЭФ,россии,0.0076481835564053535
0,ВЭФ,силы,0.0076481835564053535
0,ВЭФ,научной,0.0076481835564053535
0,ВЭФ,привлекать,0.0076481835564053535
0,ВЭФ,интеллектуальных,0.0076481835564053535
0,ВЭФ,наших,0.0076481835564053535
0,ВЭФ,пропорциональны,0.0076481835564053535
0,ВЭФ,научно-технологическое,0.0076481835564053535
0,ВЭФ,связи,0.0076481835564053535
0,ВЭФ,общечеловеческого,0.0076481835564053535
0,ВЭФ,лидерству,0.0076481835564053535
0,ВЭФ,научно-образовательными,0.0076481835564053535
0,Видеоигры,hcr2,1.1188924980225843
0,Видеоигры,.pubg,0.8354324845570619
0,Видеоигры,seta,0.7250923450872613
0,Видеоигры,csgopolygon,0.5911078900167891
0,Видеоигры,малышарики,0.5898634523535958
0,Видеоигры,https://acortar.link/maki,0.5674635744161175
0,Видеоигры,redes,0.5464464049932984
0,Видеоигры,gracias,0.5464464049932984
0,Видеоигры,sociales,0.5464464049932984
0,Видеоигры,makitvoficial,0.5464464049932984
0,Видеоигры,sigueme,0.5464464049932984
0,Видеоигры,lycoris,0.50441206614766
0,Видеоигры,2022.tik,0.41771624227853094
0,Видеоигры,todas,0.4137755230117524
0,Видеоигры,toppubg,0.4098348037449738
0,Видеоигры,xxxtentacion,0.3858665934100464
0,Видеоигры,kunkka,0.38356334196644987
0,Видеоигры,climb,0.38250565973900275
0,Видеоигры,takenitems(pchar,0.3704276110771878
0,Видеоигры,alicization,0.36254617254363064
0,Видеоигры,good_bear,0.3341729938228248
0,Видеоигры,winnie_the_pooh,0.3341729938228248
0,Видеоигры,2.0.0,0.32576612605369715
0,Видеоигры,проксима,0.3231389798758447
0,Видеоигры,в3,0.3184101167557104
0,Видеоигры,qwertyso2,0.3152575413422875
0,Видеоигры,-6,0.30737610280873034
0,Видеоигры,шарик,0.3006784376517549
0,Видеоигры,brigandine,0.28373178720805875
0,Видеоигры,несносный,0.279998474218479
0,Видеоигры,ghostof,0.2758503486745016
0,Видеоигры,viy,0.271909629407723
0,Видеоигры,анемокул,0.2679689101409444
0,Видеоигры,setcharacterperk(pchar,0.2600874716073872
0,Видеоигры,mooncrash,0.2600874716073872
0,Видеоигры,zooba,0.25630028685749606
0,Видеоигры,скриппи,0.2557885051345378
0,Видеоигры,grayland,0.25220603307383
0,Видеоигры,красный,0.24080904144237375
0,Видеоигры,huu-truong,0.23644315600671562
0,Видеоигры,summonerswar,0.23381600982886325
0,Видеоигры,bop,0.22593457129530609
0,Видеоигры,bangla,0.2206802789396013
0,Видеоигры,golpo,0.2206802789396013
0,Видеоигры,0.18.5,0.22068027893960127
0,Видеоигры,blockpost,0.21542598658389647
0,Видеоигры,ravenbound,0.21279884040604408
0,Видеоигры,фактор,0.2097675178931375
0,Видеоигры,grindelwald,0.2049174018724869
0,Видеоигры,3atep9lwka,0.2049174018724869
0,Видеоигры,nikinit,0.2049174018724869
0,Видеоигры,takenitems(sld,0.2049174018724869
0,Видеоигры,dosia,0.20141454030201705
0,Видеоигры,кус,0.1983495364278559
0,Видеоигры,scp-029,0.19703596333892973
0,Видеоигры,mauschen,0.19703596333892973
0,Видеоигры,хордафлюке),0.19703596333892973
0,Видеоигры,тлен,0.1970359633389297
0,Видеоигры,yes,0.193489315998829
0,Видеоигры,барвиха,0.1921775423250931
0,Видеоигры,поливар,0.19090595559060744
0,Видеоигры,nino,0.18915452480537254
0,Видеоигры,+6,0.1891545248053725
0,Видеоигры,разблокировано,0.1891545248053725
0,Видеоигры,furnish,0.1891545248053725
0,Видеоигры,witchmade,0.1891545248053725
0,Видеоигры,huu,0.1891545248053725
0,Видеоигры,фортнайт,0.18739647235365275
0,Видеоигры,ирэн,0.18628854715680623
0,Видеоигры,64/128,0.18127308627181532
0,Видеоигры,helvetii,0.18127308627181532
0,Видеоигры,25tp,0.18127308627181532
0,Видеоигры,truong,0.18127308627181532
0,Видеоигры,фиксики,0.1807019675374996
0,Видеоигры,доверия,0.17995951318288914
0,Видеоигры,prikol,0.17654422315168103
0,Видеоигры,котофея,0.17654422315168103
0,Видеоигры,тч),0.17423608758113926
0,Видеоигры,repelis!]ver.animales,0.17339164773825813
0,Видеоигры,fantásticos,0.17339164773825813
0,Видеоигры,спиди,0.17339164773825813
0,Видеоигры,корейка,0.17339164773825813
0,Видеоигры,onetap,0.17267515332611655
0,Видеоигры,msc,0.17023907232483526
0,Видеоигры,0.19.3,0.1670864969114124
0,Видеоигры,crímenes,0.16551020920470097
0,Видеоигры,scp-023,0.16551020920470097
0,Видеоигры,белерика,0.16551020920470097
0,Видеоигры,ball,0.1625671403852081
0,Видеоигры,некст,0.15762877067114378
0,Видеоигры,чн),0.15762877067114375
0,Видеоигры,0.15.4,0.15762877067114375
0,Видеоигры,dop,0.15332980419829437
0,Видеоигры,matino,0.15325019370805645
0,Видеоигры,ncle's,0.152374478315439
0,Видеоигры,awaken,0.1497473321375866
0,Видеоигры,magnum,0.1497473321375866
0,Видеоигры,выпивох,0.14974733213758656
0,Видеоигры,батла,0.14759784890116187
0,Видеоигры,рю,0.14744352702777755
0,Детям,doo,1.254838044604069
0,Детям,gulli,1.0456983705033909
0,Детям,виу,0.5925624099519214
0,Детям,гули,0.5489916445142802
0,Детям,badoum,0.4182793482013563
0,Детям,ке,0.4182793482013563
0,Детям,jetix.su,0.3842149315864732
0,Детям,догони,0.37645141338122073
0,Детям,ла-ла,0.3718038650678723
0,Детям,гта,0.34856612350113025
0,Детям,anniversaire,0.34856612350113025
0,Детям,вап-ду,0.34856612350113025
0,Детям,туту-туту-руру,0.31370951115101725
0,Детям,ven,0.31370951115101725
0,Детям,сундучок,0.3128971748462477
0,Детям,парам-пам-пам,0.2962812049759607
0,Детям,секретов,0.29533717172481183
0,Детям,мазай,0.29047176958427523
0,Детям,tiburón,0.270138745713376
0,Детям,ту-ру-ру,0.2614245926258477
0,Детям,quack,0.2556151572341622
0,Детям,иржик,0.25271043953831945
0,Детям,николь,0.24703932403691217
0,Детям,аку-ла-ла-ла-ла-ла,0.2439962864507912
0,Детям,kokosnuss,0.2439962864507912
0,Детям,tuki,0.2439962864507912
0,Детям,legions,0.23963920990702708
0,Детям,imator,0.23528213336326295
0,Детям,теплоходике,0.2265679802757347
0,Детям,belén,0.2265679802757347
0,Детям,жует,0.22656798027573466
0,Детям,summ,0.22656798027573466
0,Детям,несносный,0.21952249480071181
0,Детям,l'uomo,0.21494910949236368
